year,name,sex,births
2009,Kira,female,1
2009,Kirsten,female,1
2009,Kitana,female,1
2009,Kiymet,female,1
2009,Klara,female,3
2009,Klesa,female,1
2009,Kristin,female,1
2009,Kristina,female,1
2009,Kyra,female,2
2009,Kássia,female,1
2009,Ladina,female,3
2009,Laia,female,1
2009,Laila,female,2
2009,Lais,female,1
2009,Lamiel,female,1
2009,Lamisa,female,1
2009,Lana,female,3
2009,Lanika,female,1
2009,Lara,female,23
2009,Larina,female,2
2009,Larissa,female,2
2009,Larissa-Lara,female,1
2009,Laura,female,20
2009,Lauren,female,1
2009,Lavina,female,1
2009,Layla,female,2
2009,Lea,female,14
2009,Leah,female,3
2009,Leandra,female,4
2009,Lee-May,female,1
2009,Leila,female,2
2009,Lejla,female,3
2009,Lena,female,11
2009,Lene,female,1
2009,Leni,female,1
2009,Leona,female,5
2009,Leona-Ryve,female,1
2009,Leonie,female,7
2009,Leonor,female,2
2009,Leonora,female,1
2009,Leonore,female,1
2009,Leontina,female,1
2009,Leora,female,1
2009,Lesley,female,1
2009,Levia,female,1
2009,Leyla,female,1
2009,Leyli,female,1
2009,Leyna,female,3
2009,Lia,female,11
2009,Lialine,female,1
2009,Liana,female,2
2009,Lias,female,1
2009,Liba,female,1
2009,Liel,female,1
2009,Lijana,female,1
2009,Lila,female,2
2009,Lilia,female,1
2009,Liliana,female,2
2009,Lilith,female,2
2009,Lilli,female,4
2009,Lilly,female,5
2009,Lilly-Sophie,female,2
2009,Lilo,female,2
2009,Lilou,female,1
2009,Lily,female,7
2009,Lily-Jade,female,1
2009,Lily-May,female,1
2009,Lina,female,11
2009,Linda,female,6
2009,Linde,female,1
2009,Linn,female,2
2009,Linna,female,2
2009,Linnéa,female,1
2009,Lisa,female,4
2009,Liv,female,9
2009,Livia,female,8
2009,Liya,female,1
2009,Liza,female,2
2009,Liël,female,1
2009,Lola,female,2
2009,Lora,female,1
2009,Lorana,female,1
2009,Loreen,female,1
2009,Lorena,female,5
2009,Lorena-Sara,female,1
2009,Loriane,female,1
2009,Lorin,female,1
2009,Lorna,female,1
2009,Lou,female,5
2009,Louisa,female,3
2009,Louise,female,8
2009,Loulou,female,1
2009,Lovisa,female,1
2009,Luana,female,6
2009,Lucia,female,2
2009,Lucie,female,3
2009,Lucrezia,female,1
2009,Lucy,female,3
2009,Lucía,female,1
2009,Luella,female,1
2009,Luigina,female,1
2009,Luisa,female,6
2009,Luise,female,3
2009,Luna,female,4
2009,Lupina,female,1
2009,Luzia,female,2
2009,Lydia,female,1
2009,Lyla,female,1
2009,Lyn,female,1
2009,Lynn,female,6
2009,Lynne,female,1
2009,Léa,female,1
2009,Maathini,female,1
2009,Mabel,female,1
2009,Madeleine,female,1
2009,Madita,female,1
2009,Madlaina,female,2
2009,Madlaine,female,1
2009,Madonna,female,1
2009,Maelle,female,1
2009,Mahara,female,1
2009,Mai,female,2
2009,Maila,female,1
2009,Maileen,female,1
2009,Mailin,female,1
2009,Maimouna,female,1
2009,Maira,female,2
2009,Maj,female,1
2009,Maja,female,6
2009,Makaha,female,1
2009,Malak,female,1
2009,Malea,female,3
2009,Maleah,female,1
2009,Malena,female,2
2009,Malia,female,1
2009,Maliaka,female,1
2009,Malin,female,4
2009,Malina,female,1
2009,Malinka,female,1
2009,Malou,female,2
2009,Mancy,female,1
2009,Mandeq,female,1
2009,Manon,female,2
2009,Mara,female,5
2009,Margarethe,female,1
2009,Mari-Soley,female,1
2009,Maria,female,5
2009,Maria-Gabriela,female,1
2009,Mariam,female,1
2009,Mariana,female,2
2009,Marianna,female,1
2009,Marianne,female,1
2009,Marica,female,1
2009,Marie,female,9
2009,Marie-Joëlle,female,1
2009,Marie-Louise,female,2
2009,Mariel,female,1
2009,Marilin,female,1
2009,Marilène,female,1
2009,Marina,female,2
2009,Marion,female,1
2009,Marisela,female,1
2009,Marisol,female,2
2009,Marita,female,1
2009,Marla,female,1
2009,Marlen,female,4
2009,Marlene,female,2
2009,Marlin,female,1
2009,Marsona,female,1
2009,Marta,female,3
2009,Martha,female,1
2009,Martina,female,4
2009,Mary,female,3
2009,Maryam,female,2
2009,Marysol,female,1
2009,María,female,2
2009,Mascha,female,2
2009,Matari,female,1
2009,Matea,female,1
2009,Mathilda,female,4
2009,Mathilde,female,5
2009,Matilda,female,10
2009,Maude,female,1
2009,Maxine,female,3
2009,Maya,female,3
2009,Mayra,female,2
2009,Mayumi,female,1
2009,Maëline,female,1
2009,Maëlis,female,1
2009,Maëlle,female,2
2009,Maëlline,female,1
2009,Maëva,female,1
2009,Maíra,female,1
2009,Maïoun,female,1
2009,Medea,female,1
2009,Medina,female,3
2009,Meera,female,1
2009,Megan,female,1
2009,Meghna,female,1
2009,Mela,female,1
2009,Melani,female,1
2009,Melanie,female,3
2009,Melea,female,1
2009,Melina,female,3
2009,Melinda,female,3
2009,Melisa,female,4
2009,Melissa,female,2
2009,Mencia,female,1
2009,Merehan,female,1
2009,Meret,female,6
2009,Merisa,female,1
2009,Merle,female,2
2009,Merve,female,2
2009,Meryem,female,2
2009,Mia,female,15
2009,Mia-Lou,female,1
2009,Michal,female,1
2009,Michelle,female,5
2009,Michèle,female,2
2009,Mika,female,2
2009,Mila,female,9
2009,Milena,female,2
2009,Milla,female,7
2009,Millicent,female,1
2009,Milly,female,1
2009,Milou,female,1
2009,Mimi,female,1
2009,Mina,female,8
2009,Minu,female,1
2009,Mira,female,3
2009,Mirabelle,female,1
2009,Miranda,female,3
2009,Miray,female,2
2009,Mirela,female,1
2009,Miriam,female,3
2009,Mirja,female,1
2009,Mirjam,female,1
2009,Mirthusza,female,1
2009,Mitsuko,female,1
2009,Miyu,female,1
2009,Moa,female,1
2009,Moe,female,1
2009,Moira,female,1
2009,Molly,female,1
2009,Mona,female,3
2009,Morgana,female,1
2009,Munisa,female,1
2009,Muriel,female,1
2009,Mushka,female,1
2009,Mylaure,female,1
2009,Myriel,female,1
2009,Myrta,female,1
2009,Naama,female,1
2009,Nadia,female,2
2009,Nadine,female,2
2009,Naila,female,2
2009,Nairin,female,1
2009,Nala,female,1
2009,Naomi,female,2
2009,Napari,female,1
2009,Nara,female,1
2009,Narin,female,1
2009,Naroa,female,1
2009,Nastassia,female,1
2009,Natascha,female,1
2009,Nathalia,female,1
2009,Nathicha,female,1
2009,Nayela,female,1
2009,Nayla,female,2
2009,Naëmi,female,1
2009,Naïs,female,1
2009,Ndela,female,1
2009,Neda,female,1
2009,Neele,female,2
2009,Negrisa,female,1
2009,Nejla,female,1
2009,Nela,female,3
2009,Nele,female,3
2009,Nellie,female,1
2009,Nelly,female,3
2009,Nephele,female,1
2009,Nerina,female,1
2009,Neva,female,2
2009,Nia,female,1
2009,Nicka,female,1
2009,Nicolas,female,1
2009,Nicole,female,1
2009,Nida,female,1
2009,Nidhushaa,female,1
2009,Nika,female,1
2009,Nikita,female,1
2009,Nikolina,female,2
2009,Nilani,female,1
2009,Nimoe,female,1
2009,Nina,female,12
2009,Nisa,female,1
2009,Nives,female,2
2009,Nivetha,female,1
2009,Noa,female,2
2009,Noemi,female,9
2009,Noemie,female,1
2009,Nora,female,10
2009,Norah,female,3
2009,Nori,female,1
2009,Norina,female,3
2009,Noubissie,female,1
2009,Nour,female,1
2009,Novalee,female,1
2009,Noémi,female,1
2009,Noémie,female,1
2009,Noëlle,female,2
2009,Nui,female,1
2009,Nuria,female,4
2009,Nursel,female,1
2009,Nysha,female,1
2009,Núria,female,1
2009,Oge,female,1
2009,Olamiteju,female,1
2009,Olivia,female,6
2009,Olta,female,2
2009,Ona,female,1
2009,Ootoo,female,1
2009,Oriana,female,3
2009,Orli,female,1
2009,Patrícia,female,1
2009,Paula,female,6
2009,Pauline,female,3
2009,Penelope,female,1
2009,Philippa,female,1
2009,Philippine,female,1
2009,Philomène,female,1
2009,Pina,female,1
2009,Pippa,female,1
2009,Polly,female,1
2009,Promesse,female,1
2009,Qing,female,1
2009,Quiana,female,1
2009,Rabia,female,1
2009,Rachel,female,3
2009,Rachele,female,1
2009,Rafaela,female,1
2009,Rahel,female,2
2009,Rahime,female,1
2009,Rahma,female,1
2009,Rahwa,female,1
2009,Raima,female,1
2009,Ramona,female,1
2009,Rania,female,2
2009,Raphaela,female,3
2009,Rebecca,female,1
2009,Reisi,female,1
2009,Rejsa,female,1
2009,Remzija,female,1
2009,Rhania,female,1
2009,Rhea,female,2
2009,Riana,female,1
2009,Ricarda,female,1
2009,Riga,female,1
2009,Rihanna,female,1
2009,Rim,female,1
2009,Rimess,female,1
2009,Rina,female,1
2009,Rinesa,female,1
2009,Rinschen,female,1
2009,Rita,female,1
2009,River,female,1
2009,Rivka,female,1
2009,Riyana,female,1
2009,Roberta,female,1
2009,Robin,female,1
2009,Robine,female,1
2009,Rojin,female,1
2009,Romy,female,2
2009,Ronja,female,6
2009,Rosa,female,1
2009,Rosalie,female,2
2009,Rosalin,female,1
2009,Rose,female,1
2009,Rowina,female,1
2009,Roxane,female,1
2009,Roya,female,1
2009,Royale,female,1
2009,Rozafa,female,1
2009,Rozenn,female,1
2009,Ruby,female,4
2009,Ruiqing,female,1
2009,Rumejsa,female,1
2009,Runa,female,3
2009,Saba,female,1
2009,Sabarina,female,1
2009,Sabeeh,female,1
2009,Sabina,female,2
2009,Sabrie,female,1
2009,Sabrina,female,1
2009,Safira,female,1
2009,Saida,female,1
2009,Saira,female,1
2009,Sajra,female,1
2009,Sakina,female,1
2009,Saliha,female,1
2009,Salma,female,1
2009,Salome,female,2
2009,Salomé,female,2
2009,Samantha,female,1
2009,Samara,female,1
2009,Samia,female,2
2009,Samira,female,3
2009,Sandra,female,1
2009,Saphira,female,1
2009,Sapiyaa,female,1
2009,Sapthika,female,1
2009,Sara,female,13
2009,Sarah,female,11
2009,Sarah-Joy,female,1
2009,Sariba,female,1
2009,Sasha,female,2
2009,Saskia,female,2
2009,Satou,female,1
2009,Schifa,female,1
2009,Schirin,female,1
2009,Schoschana,female,1
2009,Seide,female,1
2009,Selina,female,7
2009,Selinay,female,1
2009,Selma,female,6
2009,Senay-Lena,female,1
2009,Senja,female,1
2009,Seraina,female,4
2009,Seraphine,female,1
2009,Sereen,female,1
2009,Serena,female,4
2009,Setareh,female,1
2009,Sevdigjan,female,1
2009,Shajina,female,1
2009,Shanaya,female,2
2009,Shane,female,1
2009,Sharvini,female,1
2009,Shary,female,1
2009,Shasitha,female,1
2009,Shelley,female,1
2009,Shernika,female,1
2009,Shino,female,1
2009,Shira,female,1
2009,Shirin,female,4
2009,Shpresa,female,1
2009,Shyhrete,female,1
2009,Shérazade,female,1
2009,Siana,female,1
2009,Sidelya,female,1
2009,Siham,female,1
2009,Siifan,female,1
2009,Silvia,female,1
2009,Sima,female,1
2009,Simcha,female,1
2009,Simone,female,1
2009,Sina,female,2
2009,Sinja,female,1
2009,Sira,female,1
2009,Siria,female,3
2009,Smilla,female,4
2009,Sofia,female,16
2009,Sofie,female,3
2009,Sofija,female,2
2009,Sofía,female,1
2009,Solea,female,1
2009,Soleyna,female,1
2009,Solveig,female,1
2009,Solène,female,2
2009,Sonja,female,1
2009,Sophia,female,18
2009,Sophia-Louisa,female,1
2009,Sophie,female,18
2009,Soraya,female,4
2009,Sothia,female,1
2009,Stacey,female,1
2009,Stefania,female,1
2009,Stella,female,11
2009,Stenali,female,1
2009,Suara,female,1
2009,Sude,female,1
2009,Suela,female,3
2009,Suela-Gladiola,female,1
2009,Sumea,female,1
2009,Sumeja,female,1
2009,Sumeya,female,2
2009,Suna,female,1
2009,Sunny,female,1
2009,Suvi,female,1
2009,Svea,female,1
2009,Svenja,female,1
2009,Swaha,female,1
2009,Sydney,female,1
2009,Syria,female,1
2009,Sélina,female,1
2009,Tabea,female,3
2009,Tabitha,female,1
2009,Taimi,female,1
2009,Talia,female,1
2009,Tamar,female,1
2009,Tamara,female,4
2009,Tanvi,female,1
2009,Tanzeela,female,1
2009,Tara,female,2
2009,Tari,female,1
2009,Tarmika,female,1
2009,Tasmiyah,female,1
2009,Tatiana,female,1
2009,Tea,female,1
2009,Tehila,female,1
2009,Tennisya,female,1
2009,Tenzin,female,1
2009,Teodora,female,2
2009,Teresa,female,2
2009,Tessa,female,1
2009,Thandiwe,female,1
2009,Tharbika,female,1
2009,Thatsaya,female,1
2009,Thaïs,female,2
2009,Thea,female,2
2009,Theodora,female,1
2009,Tibelia,female,1
2009,Tijana,female,1
2009,Tilda,female,1
2009,Tilia,female,1
2009,Tilja,female,1
2009,Tilla,female,1
2009,Timea,female,1
2009,Tirza,female,1
2009,Tosca,female,2
2009,Triannah,female,1
2009,Trima,female,1
2009,Tuana,female,4
2009,Uma,female,3
2009,Uyoon,female,1
2009,Vaarana,female,1
2009,Valentina,female,3
2009,Valeria,female,3
2009,Valerie,female,4
2009,Valesca,female,1
2009,Valérie,female,1
2009,Vanessa,female,3
2009,Vega,female,1
2009,Vera,female,1
2009,Veronica,female,1
2009,Vesa,female,1
2009,Victoire,female,1
2009,Victoria,female,6
2009,Vihirtha,female,1
2009,Viola,female,2
2009,Violeta,female,1
2009,Visnja,female,1
2009,Vivianne,female,1
2009,Vivien,female,2
2009,Vivienne,female,4
2009,Vánia,female,1
2009,Wanda,female,4
2009,Weiyi,female,1
2009,Wilhelmina,female,1
2009,Wilma,female,2
2009,Xenia,female,1
2009,Xenija,female,1
2009,Xheneta,female,1
2009,Xinchen,female,1
2009,Yael,female,3
2009,Yagmur,female,1
2009,Yangzom,female,1
2009,Yanina,female,1
2009,Yara,female,6
2009,Yasemin,female,1
2009,Yasmin,female,2
2009,Yaël,female,1
2009,Yesenia,female,1
2009,Yma,female,1
2009,Yolanda,female,1
2009,Yossra,female,1
2009,Yui,female,1
2009,Yuma,female,1
2009,Zahraa,female,1
2009,Zara,female,1
2009,Zehra,female,3
2009,Zelda,female,1
2009,Zi,female,1
2009,Zi Yan,female,1
2009,Zikra,female,1
2009,Zoe,female,9
2009,Zoey,female,2
2009,Zora,female,3
2009,Zoé,female,2
2009,Zoë,female,5
2009,Zsófi,female,1
2009,Émilie,female,1
2009,Aamir,male,1
2009,Aaron,male,8
2009,Aayan,male,1
2009,Abbas,male,1
2009,Abdularif,male,1
2009,Abdulathem,male,1
2009,Abdullah,male,1
2009,Abdullahi,male,1
2009,Abicheek,male,1
2009,Abraham,male,1
2009,Abua,male,1
2009,Achille,male,2
2009,Achilleas,male,1
2009,Adam,male,4
2009,Adamo,male,1
2009,Adem,male,2
2009,Adil,male,1
2009,Adis,male,1
2009,Aditya,male,1
2009,Adonaï,male,1
2009,Adrian,male,5
2009,Adrien,male,2
2009,Adrijan,male,1
2009,Adrián,male,2
2009,Aeneas,male,1
2009,Agon,male,2
2009,Ahmed,male,1
2009,Ahmet,male,2
2009,Ahmid,male,1
2009,Ahron,male,2
2009,Aiden,male,1
2009,Ajan,male,1
2009,Ajdin,male,1
2009,Ajinth,male,1
2009,Akay,male,1
2009,Aki,male,1
2009,Akmal,male,1
2009,Alain,male,1
2009,Alan,male,5
2009,Albin,male,1
2009,Albion,male,1
2009,Albnor,male,1
2009,Albín,male,1
2009,Alden,male,1
2009,Aldo,male,1
2009,Aldrin,male,1
2009,Aldrit,male,1
2009,Alec,male,1
2009,Alejandro,male,3
2009,Aleksa,male,1
2009,Aleksandar,male,3
2009,Aleksandr,male,1
2009,Alen,male,2
2009,Alesandro,male,1
2009,Alessandro,male,6
2009,Alessio,male,6
2009,Alex,male,5
2009,Alexander,male,18
2009,Alexandre,male,2
2009,Alexis,male,1
2009,Ali,male,1
2009,Alois,male,1
2009,Alojzije,male,1
2009,Alp,male,1
2009,Altin,male,1
2009,Alwin,male,1
2009,Amadeo,male,1
2009,Amael,male,2
2009,Amar,male,4
2009,Amiel,male,1
2009,Amin,male,1
2009,Amir,male,2
2009,Ammar,male,1
2009,Amos,male,2
2009,Amédé,male,1
2009,Anand,male,1
2009,Anas,male,1
2009,Andre,male,1
2009,Andrea,male,2
2009,Andrej,male,1
2009,Andres,male,2
2009,Andrew,male,1
2009,Andreé,male,1
2009,Andri,male,1
2009,Andrin,male,8
2009,Andru,male,1
2009,André,male,2
2009,Andrés,male,1
2009,Anes,male,3
2009,Anik,male,2
2009,Anir,male,1
2009,Anis,male,2
2009,Anoush,male,1
2009,Anselm,male,1
2009,Anthony,male,1
2009,Anton,male,7
2009,Antonio,male,1
2009,Antony,male,2
2009,Anucikan,male,1
2009,Anuvarthan,male,1
2009,Apisan,male,1
2009,Apollo,male,1
2009,Aramis,male,1
2009,Arangan,male,1
2009,Aras,male,1
2009,Arben,male,1
2009,Arber,male,1
2009,Arbi,male,1
2009,Arda,male,5
2009,Ardi,male,2
2009,Ardit,male,1
2009,Arel,male,1
2009,Arian,male,3
2009,Ariel,male,1
2009,Arion,male,1
2009,Aris,male,3
2009,Arish,male,1
2009,Arjen,male,2
2009,Arjeny,male,1
2009,Arlo,male,1
2009,Armin,male,2
2009,Arnaud,male,1
2009,Arne,male,1
2009,Arnet,male,1
2009,Arno,male,2
2009,Aron,male,3
2009,Arsel,male,1
2009,Art,male,2
2009,Arthien,male,1
2009,Arthur,male,5
2009,Arti,male,1
2009,Artiol,male,1
2009,Artur,male,2
2009,Artus,male,1
2009,Arujan,male,1
2009,Arun,male,2
2009,Ashwin,male,2
2009,Aslah,male,1
2009,Athavan,male,1
2009,Ation,male,1
2009,Aubrey,male,1
2009,Aulon,male,1
2009,Aurel,male,2
2009,Aurelian,male,1
2009,Aurelio,male,1
2009,Avi,male,1
2009,Avrohom,male,2
2009,Awraham,male,1
2009,Axel,male,1
2009,Ayaz,male,1
2009,Aymen,male,1
2009,Ayoub,male,1
2009,Azad,male,1
2009,Aziz,male,1
2009,Balraj,male,1
2009,Balthasar,male,1
2009,Balázs,male,1
2009,Baran,male,2
2009,Baruch,male,1
2009,Basil,male,3
2009,Bastien,male,2
2009,Beda,male,3
2009,Bedri-Petros,male,1
2009,Bejan,male,1
2009,Bela,male,2
2009,Ben,male,7
2009,Benedict,male,1
2009,Benedikt,male,2
2009,Benicio,male,1
2009,Benjamin,male,8
2009,Berin,male,1
2009,Berisch,male,1
2009,Bernardo,male,1
2009,Berti,male,1
2009,Bilal,male,1
2009,Bilel,male,1
2009,Bjarne,male,1
2009,Bledion,male,1
2009,Blendi,male,1
2009,Bleron,male,1
2009,Blessing,male,1
2009,Blon,male,1
2009,Boas,male,1
2009,Boaz,male,1
2009,Bob,male,1
2009,Bogdan,male,1
2009,Bonifàc,male,1
2009,Briac,male,1
2009,Brian,male,1
2009,Brooks,male,1
2009,Bryan,male,3
2009,Bugrahan,male,1
2009,Béla,male,2
2009,Caius,male,1
2009,Calogero-Jeshua,male,1
2009,Calvin,male,1
2009,Camilo,male,1
2009,Can,male,1
2009,Carl,male,5
2009,Carlo,male,7
2009,Carlos,male,1
2009,Cauã,male,1
2009,Cedric,male,4
2009,Celio,male,1
2009,Cem,male,1
2009,Ceydaruus,male,1
2009,Chagai,male,1
2009,Chaim,male,3
2009,Changhuai,male,1
2009,Chariton,male,1
2009,Charles,male,3
2009,Christian,male,1
2009,Clayton,male,1
2009,Clemens,male,5
2009,Colin,male,4
2009,Cosmo,male,1
2009,Cristian,male,3
2009,Cristiano,male,1
2009,Curdin,male,1
2009,Cyan,male,2
2009,Cyril,male,1
2009,Cédric,male,7
2009,César,male,1
2009,Dalil,male,1
2009,Damian,male,1
2009,Damiano,male,1
2009,Damjan,male,1
2009,Dan,male,1
2009,Daniel,male,14
2009,Danielius,male,1
2009,Danijel,male,1
2009,Danilo,male,1
2009,Danyal,male,1
2009,Darian,male,2
2009,Dario,male,4
2009,Daris,male,1
2009,Darko,male,1
2009,Dave,male,1
2009,David,male,22
2009,Davide,male,5
2009,Davíd,male,1
2009,Dawda-Kurt,male,1
2009,Dean,male,1
2009,Dejan,male,1
2009,Demian,male,1
2009,Denis,male,1
2009,Deniz,male,1
2009,Dennis,male,2
2009,Deon,male,1
2009,Depitcho,male,1
2009,Desmond,male,1
2009,Devin,male,1
2009,Diard,male,1
2009,Diego,male,9
2009,Diell,male,1
2009,Dimitri,male,3
2009,Dimitris,male,1
2009,Dinis,male,1
2009,Dino,male,3
2009,Diogo,male,1
2009,Dion,male,3
2009,Dirhat,male,1
2009,Djordje,male,2
2009,Domenic,male,1
2009,Domenico,male,1
2009,Dominic,male,3
2009,Dominik,male,5
2009,Donat,male,1
2009,Dorian,male,1
2009,Dov-Ber,male,1
2009,Drilon,male,1
2009,Dwayn,male,1
2009,Dylan,male,4
2009,Edgar,male,2
2009,Edi,male,1
2009,Edison,male,1
2009,Edoardo,male,1
2009,Edric,male,1
2009,Edris,male,1
2009,Eduard,male,3
2009,Efe,male,1
2009,Ege,male,2
2009,Eitam,male,1
2009,Elaija,male,1
2009,Eldin,male,2
2009,Elia,male,6
2009,Elias,male,14
2009,Elija,male,1
2009,Elio,male,3
2009,Elis,male,2
2009,Elián,male,1
2009,Elliot,male,3
2009,Elouan,male,1
2009,Eltion,male,1
2009,Elyas,male,1
2009,Emanuel,male,6
2009,Emeka,male,1
2009,Emil,male,8
2009,Emilio,male,5
2009,Emin,male,1
2009,Emmanuel,male,1
2009,Emran,male,1
2009,Emíl,male,1
2009,Endi,male,1
2009,Endo,male,1
2009,Endrit,male,1
2009,Endurance,male,1
2009,Enea,male,6
2009,Enes,male,2
2009,Enid,male,1
2009,Enis,male,3
2009,Ennio,male,3
2009,Ensar,male,1
2009,Enzo,male,1
2009,Eolos,male,1
2009,Eray,male,1
2009,Erblin,male,2
2009,Erdin,male,1
2009,Erdiz,male,1
2009,Eren,male,3
2009,Eric,male,5
2009,Erik,male,3
2009,Erin,male,1
2009,Erion,male,4
2009,Erjon,male,1
2009,Erlis,male,2
2009,Ermind,male,1
2009,Eron,male,2
2009,Eryk,male,1
2009,Etan,male,1
2009,Etienne,male,2
2009,Euan,male,1
2009,Eugen,male,2
2009,Evangelos,male,1
2009,Evin,male,1
2009,Eymen,male,1
2009,Ezequiel,male,1
2009,Ezio,male,1
2009,Fabian,male,2
2009,Fabiano,male,2
2009,Fabio,male,4
2009,Fabrice,male,1
2009,Fabrizio,male,1
2009,Fahmid,male,1
2009,Fatih,male,1
2009,Fatjon,male,1
2009,Fatlind,male,1
2009,Federico,male,2
2009,Feike,male,1
2009,Felix,male,16
2009,Ferenz,male,1
2009,Filip,male,2
2009,Filippo,male,1
2009,Finn,male,14
2009,Fionn,male,1
2009,Florent,male,1
2009,Florian,male,9
2009,Flurin,male,2
2009,Francesco,male,1
2009,Frederick,male,1
2009,Frederik,male,2
2009,Fridolin,male,1
2009,Friedrich,male,2
2009,Frédéric,male,1
2009,Furkan,male,1
2009,Fynn,male,3
2009,Gabriel,male,9
2009,Gabriel-Said,male,1
2009,Gabriele,male,3
2009,Gaspard,male,1
2009,Gasper,male,1
2009,Gaël,male,1
2009,Gede,male,1
2009,George,male,1
2009,Georgios,male,1
2009,Giacomo,male,3
2009,Gian,male,17
2009,Gian-Luca,male,3
2009,Gian-Noah,male,1
2009,Gianluca,male,3
2009,Gianmarco,male,2
2009,Gil,male,1
2009,Gino,male,1
2009,Gioele,male,1
2009,Giona,male,3
2009,Giorgio,male,3
2009,Giovanni,male,1
2009,Giulian,male,1
2009,Giuliano,male,3
2009,Giulio-Mateo,male,1
2009,Giuseppe,male,2
2009,Gjon,male,1
2009,Glen,male,2
2009,Glenn,male,1
2009,Goncalo,male,1
2009,Gonçalo,male,1
2009,Gordan,male,1
2009,Gregor,male,2
2009,Gregory,male,2
2009,Guillaume,male,1
2009,Gustav,male,1
2009,Guy,male,2
2009,Hadi,male,1
2009,Hakan,male,1
2009,Haki,male,1
2009,Hamid,male,1
2009,Hamza,male,1
2009,Hanad,male,1
2009,Hananja,male,1
2009,Hani,male,1
2009,Hannes,male,2
2009,Hanno,male,1
2009,Hans,male,1
2009,Harry,male,1
2009,Hasan,male,2
2009,Haschim,male,1
2009,Hashir,male,1
2009,Hasib,male,1
2009,Hauke,male,1
2009,Havin,male,1
2009,Hayata,male,1
2009,Hector,male,1
2009,Heinrich,male,1
2009,Hektor,male,1
2009,Hendrik,male,1
2009,Henri,male,3
2009,Henrik,male,1
2009,Henry,male,7
2009,Hervé,male,1
2009,Hugo,male,1
2009,Hüseyin,male,1
2009,Ian,male,1
2009,Ibrahim,male,1
2009,Ilai,male,4
2009,Ilay,male,1
2009,Ilhan,male,1
2009,Ilias,male,2
2009,Ilija,male,1
2009,Ilirjan,male,1
2009,Ilja,male,2
2009,Indrit,male,1
2009,Ioannis,male,1
2009,Iori,male,1
2009,Isaac,male,1
2009,Ishaan,male,1
2009,Ismael,male,1
2009,Ivan,male,5
2009,Ivar,male,1
2009,Iven,male,1
2009,Ivo,male,1
2009,Jack,male,2
2009,Jackson,male,1
2009,Jacob,male,3
2009,Jaden,male,3
2009,Jadenipit,male,1
2009,Jahnai,male,1
2009,Jake,male,1
2009,Jakob,male,6
2009,Jakov,male,1
2009,Jamal,male,1
2009,James,male,4
2009,Jamie,male,2
2009,Jamin,male,1
2009,Jan,male,9
2009,Janik,male,2
2009,Janis,male,5
2009,Jannick,male,1
2009,Jannis,male,1
2009,Janno,male,1
2009,Jano,male,2
2009,Janosch,male,1
2009,Janusz,male,1
2009,Jarno,male,1
2009,Jaron,male,1
2009,Jascha,male,2
2009,Jasen,male,1
2009,Jason,male,1
2009,Jasper,male,3
2009,Javin,male,1
2009,Jayan,male,1
2009,Jaynevit,male,1
2009,Jean,male,3
2009,Jean-Luc,male,1
2009,Jeremias,male,3
2009,Jeremy,male,5
2009,Jeroen,male,1
2009,Jerome,male,1
2009,Jerry,male,1
2009,Jesaya,male,1
2009,Jesper,male,1
2009,Jian,male,1
2009,Jie,male,1
2009,Jim,male,2
2009,Joan,male,1
2009,Jodok,male,2
2009,Joel,male,5
2009,Joey,male,1
2009,Johan,male,1
2009,Johann,male,2
2009,Johannes,male,1
2009,John,male,2
2009,Johnny,male,1
2009,Jon,male,3
2009,Jonas,male,7
2009,Jonathan,male,11
2009,Jordan,male,1
2009,Jorin,male,2
2009,Joris,male,1
2009,Joseph,male,2
2009,Joshua,male,3
2009,Josia,male,1
2009,José,male,1
2009,Jowell,male,1
2009,João,male,1
2009,Juanes,male,1
2009,Jules-Noah,male,1
2009,Juli,male,1
2009,Julian,male,19
2009,Julien,male,3
2009,Julius,male,4
2009,Juri,male,6
2009,Justin,male,2
2009,Jérémie,male,1
2009,Jérôme,male,1
2009,Kaan,male,1
2009,Kacem,male,1
2009,Kai,male,3
2009,Kalil,male,1
2009,Kalin,male,1
2009,Kamyar,male,1
2009,Kanu,male,1
2009,Kapilan,male,1
2009,Karim,male,3
2009,Karl,male,2
2009,Kasimir,male,1
2009,Kassim,male,1
2009,Kaussal,male,1
2009,Kaveen,male,1
2009,Kaya,male,1
2009,Kayo,male,1
2009,Kaíque,male,1
2009,Keanu,male,1
2009,Kenan,male,2
2009,Kenay,male,1
2009,Kenneth,male,1
2009,Kerem,male,2
2009,Kerim,male,3
2009,Kevin,male,5
2009,Keys,male,1
2009,Khalid,male,1
2009,Kian,male,3
2009,Kilian,male,2
2009,Kimi,male,1
2009,Kimo,male,1
2009,Kinan,male,1
2009,Konrad,male,1
2009,Konstantin,male,3
2009,Konstantinos,male,1
2009,Kornél,male,1
2009,Kosmas,male,1
2009,Krishanthanan,male,1
2009,Kristijan,male,1
2009,Kron,male,1
2009,Kuno,male,1
2009,Kyrïl,male,1
2009,Lagen,male,1
2009,Lamino,male,1
2009,Larion,male,1
2009,Lars,male,8
2009,Lasse,male,2
2009,Laurent,male,4
2009,Laurenz,male,1
2009,Laurin,male,8
2009,Lazar,male,2
2009,Lean,male,1
2009,Leander,male,5
2009,Leandro,male,9
2009,Leandros,male,2
2009,Leano,male,1
2009,Leart,male,1
